1.1200 	 1.003083e-02 	 1.290935e-03 	 8.739894e-03 
1.1300 	 1.003261e-02 	 1.355275e-03 	 8.677338e-03 
1.1400 	 1.003435e-02 	 1.423116e-03 	 8.611236e-03 
1.1500 	 1.003604e-02 	 1.494359e-03 	 8.541682e-03 
1.1600 	 1.003768e-02 	 1.568907e-03 	 8.468773e-03 
1.1700 	 1.003927e-02 	 1.646655e-03 	 8.392612e-03 
1.1800 	 1.004080e-02 	 1.727499e-03 	 8.313303e-03 
1.1900 	 1.004228e-02 	 1.811327e-03 	 8.230954e-03 
1.2000 	 1.004370e-02 	 1.898028e-03 	 8.145675e-03 
1.2100 	 1.004507e-02 	 1.987487e-03 	 8.057580e-03 
1.2200 	 1.004637e-02 	 2.079586e-03 	 7.966786e-03 
1.2300 	 1.004762e-02 	 2.174206e-03 	 7.873411e-03 
1.2400 	 1.004880e-02 	 2.271222e-03 	 7.777578e-03 
1.2500 	 1.004992e-02 	 2.370512e-03 	 7.679409e-03 
1.2600 	 1.005098e-02 	 2.471947e-03 	 7.579031e-03 
1.2700 	 1.005197e-02 	 2.575399e-03 	 7.476571e-03 
1.2800 	 1.005290e-02 	 2.680739e-03 	 7.372159e-03 
1.2900 	 1.005376e-02 	 2.787833e-03 	 7.265925e-03 
1.3000 	 1.005455e-02 	 2.896550e-03 	 7.158003e-03 
1.3100 	 1.005528e-02 	 3.006754e-03 	 7.048525e-03 
1.3200 	 1.005594e-02 	 3.118311e-03 	 6.937628e-03 
1.3300 	 1.005653e-02 	 3.231084e-03 	 6.825446e-03 
1.3400 	 1.005705e-02 	 3.344936e-03 	 6.712116e-03 
1.3500 	 1.005751e-02 	 3.459730e-03 	 6.597776e-03 
1.3600 	 1.005789e-02 	 3.575327e-03 	 6.482563e-03 
1.3700 	 1.005821e-02 	 3.691591e-03 	 6.366615e-03 
1.3800 	 1.005845e-02 	 3.808383e-03 	 6.250070e-03 
1.3900 	 1.005863e-02 	 3.925566e-03 	 6.133066e-03 
1.4000 	 1.005874e-02 	 4.043001e-03 	 6.015740e-03 
1.4100 	 1.005878e-02 	 4.160553e-03 	 5.898229e-03 
1.4200 	 1.005875e-02 	 4.278084e-03 	 5.780671e-03 
1.4300 	 1.005866e-02 	 4.395460e-03 	 5.663200e-03 
1.4400 	 1.005850e-02 	 4.512545e-03 	 5.545953e-03 
1.4500 	 1.005827e-02 	 4.629208e-03 	 5.429062e-03 
1.4600 	 1.005798e-02 	 4.745315e-03 	 5.312661e-03 
1.4700 	 1.005762e-02 	 4.860736e-03 	 5.196881e-03 
1.4800 	 1.005719e-02 	 4.975343e-03 	 5.081851e-03 
1.4900 	 1.005671e-02 	 5.089008e-03 	 4.967699e-03 
1.5000 	 1.005616e-02 	 5.201606e-03 	 4.854552e-03 
1.5100 	 1.005555e-02 	 5.313014e-03 	 4.742534e-03 
1.5200 	 1.005488e-02 	 5.423111e-03 	 4.631766e-03 
1.5300 	 1.005415e-02 	 5.531778e-03 	 4.522370e-03 
1.5400 	 1.005336e-02 	 5.638900e-03 	 4.414461e-03 
1.5500 	 1.005252e-02 	 5.744362e-03 	 4.308155e-03 
1.5600 	 1.005162e-02 	 5.848054e-03 	 4.203564e-03 
1.5700 	 1.005067e-02 	 5.949869e-03 	 4.100797e-03 
1.5800 	 1.004966e-02 	 6.049700e-03 	 3.999961e-03 
1.5900 	 1.004861e-02 	 6.147446e-03 	 3.901160e-03 
1.6000 	 1.004750e-02 	 6.243009e-03 	 3.804493e-03 
1.6100 	 1.004635e-02 	 6.336294e-03 	 3.710058e-03 
1.6200 	 1.004515e-02 	 6.427207e-03 	 3.617948e-03 
1.6300 	 1.004391e-02 	 6.515661e-03 	 3.528253e-03 
1.6400 	 1.004263e-02 	 6.601570e-03 	 3.441061e-03 
1.6500 	 1.004131e-02 	 6.684854e-03 	 3.356455e-03 
1.6600 	 1.003995e-02 	 6.765435e-03 	 3.274513e-03 
1.6700 	 1.003855e-02 	 6.843239e-03 	 3.195312e-03 
1.6800 	 1.003712e-02 	 6.918196e-03 	 3.118922e-03 
1.6900 	 1.003565e-02 	 6.990241e-03 	 3.045413e-03 
1.7000 	 1.003416e-02 	 7.059312e-03 	 2.974848e-03 
1.7100 	 1.003264e-02 	 7.125351e-03 	 2.907286e-03 
1.7200 	 1.003109e-02 	 7.188304e-03 	 2.842784e-03 
1.7300 	 1.002951e-02 	 7.248122e-03 	 2.781392e-03 
1.7400 	 1.002792e-02 	 7.304759e-03 	 2.723159e-03 
1.7500 	 1.002630e-02 	 7.358175e-03 	 2.668127e-03 
1.7600 	 1.002467e-02 	 7.408333e-03 	 2.616336e-03 
1.7700 	 1.002302e-02 	 7.455200e-03 	 2.567820e-03 
1.7800 	 1.002136e-02 	 7.498748e-03 	 2.522610e-03 
1.7900 	 1.001968e-02 	 7.538953e-03 	 2.480731e-03 
1.8000 	 1.001800e-02 	 7.575794e-03 	 2.442205e-03 
1.8100 	 1.001631e-02 	 7.609258e-03 	 2.407051e-03 
1.8200 	 1.001461e-02 	 7.639333e-03 	 2.375280e-03 
1.8300 	 1.001291e-02 	 7.666011e-03 	 2.346903e-03 
1.8400 	 1.001122e-02 	 7.689291e-03 	 2.321924e-03 
1.8500 	 1.000952e-02 	 7.709174e-03 	 2.300343e-03 
1.8600 	 1.000782e-02 	 7.725666e-03 	 2.282157e-03 
1.8700 	 1.000613e-02 	 7.738776e-03 	 2.267357e-03 
1.8800 	 1.000445e-02 	 7.748520e-03 	 2.255932e-03 
1.8900 	 1.000278e-02 	 7.754915e-03 	 2.247865e-03 
1.9000 	 1.000112e-02 	 7.757983e-03 	 2.243137e-03 
1.9100 	 9.999473e-03 	 7.757751e-03 	 2.241722e-03 
1.9200 	 9.997842e-03 	 7.754249e-03 	 2.243593e-03 
1.9300 	 9.996228e-03 	 7.747510e-03 	 2.248718e-03 
1.9400 	 9.994634e-03 	 7.737573e-03 	 2.257061e-03 
1.9500 	 9.993061e-03 	 7.724479e-03 	 2.268582e-03 
1.9600 	 9.991511e-03 	 7.708272e-03 	 2.283239e-03 
1.9700 	 9.989985e-03 	 7.689002e-03 	 2.300983e-03 
1.9800 	 9.988486e-03 	 7.666720e-03 	 2.321766e-03 
1.9900 	 9.987015e-03 	 7.641482e-03 	 2.345533e-03 
2.0000 	 9.985574e-03 	 7.613346e-03 	 2.372227e-03 
2.0100 	 9.984164e-03 	 7.582375e-03 	 2.401789e-03 
2.0200 	 9.982786e-03 	 7.548632e-03 	 2.434154e-03 
2.0300 	 9.981443e-03 	 7.512186e-03 	 2.469257e-03 
2.0400 	 9.980136e-03 	 7.473107e-03 	 2.507029e-03 
2.0500 	 9.978866e-03 	 7.431469e-03 	 2.547396e-03 
2.0600 	 9.977634e-03 	 7.387348e-03 	 2.590286e-03 
2.0700 	 9.976441e-03 	 7.340821e-03 	 2.635620e-03 
2.0800 	 9.975289e-03 	 7.291970e-03 	 2.683319e-03 
2.0900 	 9.974179e-03 	 7.240878e-03 	 2.733301e-03 
2.1000 	 9.973112e-03 	 7.187630e-03 	 2.785482e-03 
2.1100 	 9.972088e-03 	 7.132313e-03 	 2.839776e-03 
2.1200 	 9.971110e-03 	 7.075015e-03 	 2.896094e-03 
2.1300 	 9.970176e-03 	 7.015829e-03 	 2.954347e-03 
2.1400 	 9.969289e-03 	 6.954845e-03 	 3.014444e-03 
2.1500 	 9.968450e-03 	 6.892159e-03 	 3.076291e-03 
2.1600 	 9.967658e-03 	 6.827864e-03 	 3.139794e-03 
2.1700 	 9.966914e-03 	 6.762057e-03 	 3.204857e-03 
2.1800 	 9.966219e-03 	 6.694836e-03 	 3.271383e-03 
2.1900 	 9.965573e-03 	 6.626298e-03 	 3.339275e-03 
2.2000 	 9.964976e-03 	 6.556543e-03 	 3.408434e-03 
2.2100 	 9.964430e-03 	 6.485670e-03 	 3.478760e-03 
2.2200 	 9.963934e-03 	 6.413779e-03 	 3.550155e-03 
2.2300 	 9.963488e-03 	 6.340971e-03 	 3.622516e-03 
2.2400 	 9.963092e-03 	 6.267347e-03 	 3.695745e-03 
2.2500 	 9.962747e-03 	 6.193007e-03 	 3.769740e-03 
2.2600 	 9.962452e-03 	 6.118052e-03 	 3.844400e-03 
2.2700 	 9.962207e-03 	 6.042582e-03 	 3.919625e-03 
2.2800 	 9.962012e-03 	 5.966698e-03 	 3.995315e-03 
2.2900 	 9.961867e-03 	 5.890499e-03 	 4.071369e-03 
2.3000 	 9.961772e-03 	 5.814084e-03 	 4.147688e-03 
2.3100 	 9.961726e-03 	 5.737552e-03 	 4.224173e-03 
2.3200 	 9.961728e-03 	 5.661001e-03 	 4.300727e-03 
2.3300 	 9.961778e-03 	 5.584526e-03 	 4.377252e-03 
2.3400 	 9.961876e-03 	 5.508224e-03 	 4.453652e-03 
2.3500 	 9.962021e-03 	 5.432189e-03 	 4.529833e-03 
2.3600 	 9.962213e-03 	 5.356512e-03 	 4.605700e-03 
2.3700 	 9.962449e-03 	 5.281287e-03 	 4.681162e-03 
2.3800 	 9.962731e-03 	 5.206602e-03 	 4.756128e-03 
2.3900 	 9.963056e-03 	 5.132547e-03 	 4.830509e-03 
2.4000 	 9.963424e-03 	 5.059206e-03 	 4.904218e-03 
2.4100 	 9.963835e-03 	 4.986665e-03 	 4.977169e-03 
2.4200 	 9.964286e-03 	 4.915007e-03 	 5.049279e-03 
2.4300 	 9.964777e-03 	 4.844311e-03 	 5.120467e-03 
2.4400 	 9.965307e-03 	 4.774655e-03 	 5.190652e-03 
2.4500 	 9.965875e-03 	 4.706117e-03 	 5.259758e-03 
2.4600 	 9.966479e-03 	 4.638768e-03 	 5.327711e-03 
2.4700 	 9.967118e-03 	 4.572681e-03 	 5.394438e-03 
2.4800 	 9.967792e-03 	 4.507923e-03 	 5.459868e-03 
2.4900 	 9.968498e-03 	 4.444562e-03 	 5.523936e-03 
2.5000 	 9.969235e-03 	 4.382659e-03 	 5.586576e-03 
2.5100 	 9.970002e-03 	 4.322277e-03 	 5.647726e-03 
2.5200 	 9.970798e-03 	 4.263471e-03 	 5.707327e-03 
2.5300 	 9.971621e-03 	 4.206298e-03 	 5.765323e-03 
2.5400 	 9.972469e-03 	 4.150809e-03 	 5.821660e-03 
2.5500 	 9.973342e-03 	 4.097054e-03 	 5.876288e-03 
2.5600 	 9.974237e-03 	 4.045078e-03 	 5.929159e-03 
2.5700 	 9.975154e-03 	 3.994924e-03 	 5.980229e-03 
2.5800 	 9.976090e-03 	 3.946633e-03 	 6.029456e-03 
2.5900 	 9.977044e-03 	 3.900241e-03 	 6.076802e-03 
2.6000 	 9.978014e-03 	 3.855782e-03 	 6.122232e-03 
2.6100 	 9.978999e-03 	 3.813287e-03 	 6.165713e-03 
2.6200 	 9.979998e-03 	 3.772782e-03 	 6.207216e-03 
2.6300 	 9.981008e-03 	 3.734292e-03 	 6.246716e-03 
2.6400 	 9.982029e-03 	 3.697839e-03 	 6.284190e-03 
2.6500 	 9.983058e-03 	 3.663440e-03 	 6.319618e-03 
2.6600 	 9.984094e-03 	 3.631109e-03 	 6.352985e-03 
2.6700 	 9.985136e-03 	 3.600859e-03 	 6.384277e-03 
2.6800 	 9.986181e-03 	 3.572698e-03 	 6.413483e-03 
2.6900 	 9.987228e-03 	 3.546630e-03 	 6.440598e-03 
2.7000 	 9.988277e-03 	 3.522659e-03 	 6.465617e-03 
2.7100 	 9.989324e-03 	 3.500784e-03 	 6.488540e-03 
2.7200 	 9.990369e-03 	 3.480999e-03 	 6.509370e-03 
2.7300 	 9.991410e-03 	 3.463299e-03 	 6.528111e-03 
2.7400 	 9.992446e-03 	 3.447674e-03 	 6.544772e-03 
2.7500 	 9.993475e-03 	 3.434110e-03 	 6.559365e-03 
2.7600 	 9.994495e-03 	 3.422591e-03 	 6.571904e-03 
2.7700 	 9.995506e-03 	 3.413100e-03 	 6.582407e-03 
2.7800 	 9.996506e-03 	 3.405614e-03 	 6.590892e-03 
2.7900 	 9.997494e-03 	 3.400110e-03 	 6.597384e-03 
2.8000 	 9.998468e-03 	 3.396561e-03 	 6.601907e-03 
2.8100 	 9.999427e-03 	 3.394938e-03 	 6.604489e-03 
2.8200 	 1.000037e-02 	 3.395208e-03 	 6.605162e-03 
2.8300 	 1.000129e-02 	 3.397338e-03 	 6.603957e-03 
2.8400 	 1.000220e-02 	 3.401290e-03 	 6.600912e-03 
2.8500 	 1.000309e-02 	 3.407026e-03 	 6.596063e-03 
2.8600 	 1.000395e-02 	 3.414504e-03 	 6.589450e-03 
2.8700 	 1.000480e-02 	 3.423682e-03 	 6.581116e-03 
2.8800 	 1.000562e-02 	 3.434514e-03 	 6.571105e-03 
2.8900 	 1.000642e-02 	 3.446953e-03 	 6.559464e-03 
2.9000 	 1.000719e-02 	 3.460950e-03 	 6.546240e-03 
2.9100 	 1.000794e-02 	 3.476454e-03 	 6.531483e-03 
2.9200 	 1.000866e-02 	 3.493412e-03 	 6.515246e-03 
2.9300 	 1.000935e-02 	 3.511771e-03 	 6.497580e-03 
2.9400 	 1.001002e-02 	 3.531475e-03 	 6.478542e-03 
2.9500 	 1.001065e-02 	 3.552467e-03 	 6.458186e-03 
2.9600 	 1.001126e-02 	 3.574690e-03 	 6.436572e-03 
2.9700 	 1.001184e-02 	 3.598084e-03 	 6.413756e-03 
2.9800 	 1.001239e-02 	 3.622589e-03 	 6.389799e-03 
2.9900 	 1.001290e-02 	 3.648144e-03 	 6.364761e-03 
3.0000 	 1.001339e-02 	 3.674687e-03 	 6.338704e-03 
3.0100 	 1.001385e-02 	 3.702155e-03 	 6.311691e-03 
3.0200 	 1.001427e-02 	 3.730486e-03 	 6.283783e-03 
3.0300 	 1.001466e-02 	 3.759616e-03 	 6.255045e-03 
3.0400 	 1.001502e-02 	 3.789480e-03 	 6.225540e-03 
3.0500 	 1.001535e-02 	 3.820015e-03 	 6.195332e-03 
3.0600 	 1.001564e-02 	 3.851156e-03 	 6.164486e-03 
3.0700 	 1.001591e-02 	 3.882839e-03 	 6.133066e-03 
3.0800 	 1.001614e-02 	 3.914999e-03 	 6.101137e-03 
3.0900 	 1.001633e-02 	 3.947572e-03 	 6.068763e-03 
3.1000 	 1.001650e-02 	 3.980494e-03 	 6.036007e-03 
3.1100 	 1.001664e-02 	 4.013702e-03 	 6.002934e-03 
3.1200 	 1.001674e-02 	 4.047133e-03 	 5.969606e-03 
3.1300 	 1.001681e-02 	 4.080725e-03 	 5.936087e-03 
3.1400 	 1.001685e-02 	 4.114415e-03 	 5.902439e-03 
3.1500 	 1.001687e-02 	 4.148143e-03 	 5.868722e-03 
3.1600 	 1.001685e-02 	 4.181850e-03 	 5.834997e-03 
3.1700 	 1.001680e-02 	 4.215475e-03 	 5.801324e-03 
3.1800 	 1.001672e-02 	 4.248961e-03 	 5.767761e-03 
3.1900 	 1.001662e-02 	 4.282252e-03 	 5.734365e-03 
3.2000 	 1.001649e-02 	 4.315293e-03 	 5.701193e-03 
3.2100 	 1.001633e-02 	 4.348028e-03 	 5.668298e-03 
3.2200 	 1.001614e-02 	 4.380406e-03 	 5.635735e-03 
3.2300 	 1.001593e-02 	 4.412376e-03 	 5.603555e-03 
3.2400 	 1.001570e-02 	 4.443888e-03 	 5.571808e-03 
3.2500 	 1.001544e-02 	 4.474894e-03 	 5.540543e-03 
3.2600 	 1.001516e-02 	 4.505349e-03 	 5.509807e-03 
3.2700 	 1.001485e-02 	 4.535208e-03 	 5.479644e-03 
3.2800 	 1.001453e-02 	 4.564430e-03 	 5.450099e-03 
3.2900 	 1.001418e-02 	 4.592973e-03 	 5.421211e-03 
